Date,Price
32874,1.6125
32875,1.61
32876,1.6125
32877,1.6355
32878,1.637
32881,1.653
32882,1.658
32883,1.6625
32884,1.661
32885,1.661
32888,1.667
32889,1.658
32890,1.6533
32891,1.6433
32892,1.6475
32895,1.6376
32896,1.6535
32897,1.6529
32898,1.6597
32899,1.6632
32902,1.6815
32903,1.6695
32904,1.678
32905,1.685
32906,1.684
32909,1.701
32910,1.703
32911,1.696
32912,1.6945
32913,1.696
32916,1.693
32917,1.6905
32918,1.6908
32919,1.6858
32920,1.6985
32923,1.7035
32924,1.712
32925,1.7145
32926,1.714
32927,1.711
32930,1.692
32931,1.69
32932,1.6775
32933,1.6645
32934,1.648
32937,1.645
32938,1.648
32939,1.647
32940,1.6395
32941,1.617
32944,1.6125
32945,1.6087
32946,1.6095
32947,1.6255
32948,1.619
32951,1.614
32952,1.6015
32953,1.596
32954,1.604
32955,1.6015
32958,1.6195
32959,1.6258
32960,1.6283
32961,1.6333
32962,1.648
32965,1.6345
32966,1.636
32967,1.6415
32968,1.6427
32969,1.6415
32972,1.635
32973,1.6455
32974,1.643
32975,1.6427
32976,1.637
32979,1.631
32980,1.6385
32981,1.6405
32982,1.646
32983,1.6395
32986,1.636
32987,1.635
32988,1.641
32989,1.6345
32990,1.6355
32993,1.642
32994,1.645
32995,1.643
32996,1.64
32997,1.664
33000,1.668
33001,1.671
33002,1.6785
33003,1.68
33004,1.6795
33007,1.683
33008,1.677
33009,1.681
33010,1.6925
33011,1.691
33014,1.688
33015,1.6932
33016,1.6938
33017,1.6895
33018,1.69
33021,1.6945
33022,1.6945
33023,1.694
33024,1.678
33025,1.6815
33028,1.68
33029,1.6835
33030,1.6885
33031,1.689
33032,1.6833
33035,1.687
33036,1.704
33037,1.7115
33038,1.709
33039,1.71
33042,1.7155
33043,1.722
33044,1.7225
33045,1.7205
33046,1.733
33049,1.7305
33050,1.742
33051,1.7458
33052,1.739
33053,1.749
33056,1.7755
33057,1.776
33058,1.785
33059,1.7825
33060,1.787
33063,1.8085
33064,1.825
33065,1.8
33066,1.8138
33067,1.7995
33070,1.804
33071,1.8165
33072,1.8165
33073,1.8155
33074,1.819
33077,1.834
33078,1.8132
33079,1.8115
33080,1.815
33081,1.838
33084,1.8485
33085,1.8635
33086,1.8565
33087,1.8555
33088,1.859
33091,1.873
33092,1.874
33093,1.8705
33094,1.8675
33095,1.873
33098,1.883
33099,1.89
33100,1.901
33101,1.9095
33102,1.9235
33105,1.914
33106,1.915
33107,1.925
33108,1.9555
33109,1.937
33112,1.944
33113,1.946
33114,1.9463
33115,1.9175
33116,1.895
33119,1.8735
33120,1.8785
33121,1.907
33122,1.913
33123,1.8925
33126,1.859
33127,1.8575
33128,1.8595
33129,1.883
33130,1.894
33133,1.915
33134,1.9145
33135,1.885
33136,1.873
33137,1.847
33140,1.881
33141,1.869
33142,1.872
33143,1.8795
33144,1.8788
33147,1.8835
33148,1.893
33149,1.9025
33150,1.9155
33151,1.956
33154,1.975
33155,1.9638
33156,1.971
33157,1.978
33158,1.971
33161,1.9503
33162,1.967
33163,1.961
33164,1.9715
33165,1.959
33168,1.9465
33169,1.9485
33170,1.96
33171,1.955
33172,1.958
33175,1.9485
33176,1.956
33177,1.9435
33178,1.9455
33179,1.96
33182,1.9715
33183,1.966
33184,1.9698
33185,1.967
33186,1.967
33189,1.9635
33190,1.9645
33191,1.9603
33192,1.9575
33193,1.9691
33196,1.9745
33197,1.9665
33198,1.971
33199,1.97
33200,1.968
33203,1.969
33204,1.983
33205,1.9685
33206,1.944
33207,1.9435
33210,1.9165
33211,1.9305
33212,1.9265
33213,1.9405
33214,1.9518
33217,1.946
33218,1.9375
33219,1.945
33220,1.946
33221,1.937
33224,1.931
33225,1.9345
33226,1.931
33227,1.894
33228,1.888
33231,1.8745
33232,1.875
33233,1.882
33234,1.89
33235,1.9225
33238,1.93
33239,1.93
33240,1.943
33241,1.9455
33242,1.9355
33245,1.904
33246,1.896
33247,1.89
33248,1.9145
33249,1.908
33252,1.904
33253,1.9
33254,1.907
33255,1.9325
33256,1.9395
33259,1.962
33260,1.945
33261,1.961
33262,1.958
33263,1.957
33266,1.965
33267,1.959
33268,1.9638
33269,1.967
33270,1.9755
33273,1.9815
33274,1.9925
33275,2.0045
33276,1.9975
33277,1.989
33280,1.9985
33281,1.98
33282,1.986
33283,1.981
33284,1.9685
33287,1.9603
33288,1.952
33289,1.95
33290,1.9575
33291,1.9445
33294,1.925
33295,1.9198
33296,1.918
33297,1.913
33298,1.8953
33301,1.8965
33302,1.893
33303,1.896
33304,1.887
33305,1.865
33308,1.85
33309,1.858
33310,1.85
33311,1.852
33312,1.8225
33315,1.7935
33316,1.7695
33317,1.7867
33318,1.797
33319,1.7905
33322,1.7475
33323,1.7495
33324,1.7375
33325,1.741
33326,1.751
33329,1.771
33330,1.782
33331,1.7715
33332,1.7865
33333,1.7695
33336,1.7655
33337,1.791
33338,1.776
33339,1.791
33340,1.778
33343,1.7935
33344,1.7922
33345,1.7875
33346,1.7535
33347,1.722
33350,1.697
33351,1.709
33352,1.6995
33353,1.6925
33354,1.6915
33357,1.6985
33358,1.726
33359,1.7235
33360,1.72
33361,1.694
33364,1.71
33365,1.726
33366,1.72
33367,1.719
33368,1.719
33371,1.735
33372,1.7465
33373,1.754
33374,1.7498
33375,1.714
33378,1.7175
33379,1.738
33380,1.7295
33381,1.7355
33382,1.731
33385,1.7385
33386,1.7465
33387,1.728
33388,1.715
33389,1.698
33392,1.697
33393,1.699
33394,1.6935
33395,1.6878
33396,1.6715
33399,1.6715
33400,1.6657
33401,1.6435
33402,1.6355
33403,1.6385
33406,1.6265
33407,1.612
33408,1.635
33409,1.635
33410,1.627
33413,1.6465
33414,1.631
33415,1.639
33416,1.6345
33417,1.622
33420,1.6145
33421,1.6025
33422,1.606
33423,1.605
33424,1.6185
33427,1.6345
33428,1.623
33429,1.622
33430,1.6055
33431,1.651
33434,1.6515
33435,1.6425
33436,1.65
33437,1.6665
33438,1.6915
33441,1.681
33442,1.68
33443,1.693
33444,1.674
33445,1.688
33448,1.6827
33449,1.6755
33450,1.687
33451,1.6747
33452,1.689
33455,1.7125
33456,1.714
33457,1.7135
33458,1.7065
33459,1.695
33462,1.6985
33463,1.6925
33464,1.685
33465,1.672
33466,1.6587
33469,1.626
33470,1.6445
33471,1.6922
33472,1.6928
33473,1.6743
33476,1.681
33477,1.681
33478,1.6788
33479,1.684
33480,1.6815
33483,1.6858
33484,1.695
33485,1.6955
33486,1.6945
33487,1.7185
33490,1.733
33491,1.731
33492,1.733
33493,1.7325
33494,1.7295
33497,1.738
33498,1.743
33499,1.7295
33500,1.7195
33501,1.731
33504,1.743
33505,1.732
33506,1.7315
33507,1.7244
33508,1.7437
33511,1.751
33512,1.748
33513,1.7501
33514,1.752
33515,1.7356
33518,1.734
33519,1.7035
33520,1.7195
33521,1.715
33522,1.724
33525,1.7138
33526,1.702
33527,1.7065
33528,1.719
33529,1.7272
33532,1.7175
33533,1.71
33534,1.6989
33535,1.7115
33536,1.7125
33539,1.6945
33540,1.7268
33541,1.7441
33542,1.7392
33543,1.768
33546,1.7765
33547,1.7735
33548,1.7725
33549,1.771
33550,1.7648
33553,1.7739
33554,1.7706
33555,1.7747
33556,1.7767
33557,1.7875
33560,1.7905
33561,1.8041
33562,1.7967
33563,1.7908
33564,1.7975
33567,1.7947
33568,1.7681
33569,1.7695
33570,1.7685
33571,1.7679
33574,1.7725
33575,1.776
33576,1.786
33577,1.7983
33578,1.817
33581,1.8133
33582,1.807
33583,1.808
33584,1.8075
33585,1.8154
33588,1.825
33589,1.828
33590,1.8283
33591,1.8375
33592,1.8587
33595,1.8815
33596,1.874
33597,1.884
33598,1.8873
33599,1.8728
33602,1.8655
33603,1.8707
33604,1.8707
33605,1.8681
33606,1.8485
33609,1.883
33610,1.8865
33611,1.879
33612,1.816
33613,1.7895
33616,1.7988
33617,1.7815
33618,1.7458
33619,1.7594
33620,1.7965
33623,1.798
33624,1.8045
33625,1.8042
33626,1.7855
33627,1.796
33630,1.7823
33631,1.7905
33632,1.7973
33633,1.7835
33634,1.7875
33637,1.7962
33638,1.8035
33639,1.8148
33640,1.8216
33641,1.84
33644,1.818
33645,1.7985
33646,1.7878
33647,1.773
33648,1.771
33651,1.77
33652,1.7524
33653,1.7552
33654,1.751
33655,1.7432
33658,1.7458
33659,1.7375
33660,1.755
33661,1.7641
33662,1.7577
33665,1.7546
33666,1.737
33667,1.7235
33668,1.7168
33669,1.7195
33672,1.7248
33673,1.717
33674,1.7275
33675,1.7139
33676,1.7085
33679,1.7225
33680,1.7341
33681,1.729
33682,1.7097
33683,1.7135
33686,1.7188
33687,1.7205
33688,1.732
33689,1.724
33690,1.7435
33693,1.7382
33694,1.7363
33695,1.726
33696,1.7301
33697,1.7473
33700,1.7481
33701,1.751
33702,1.7503
33703,1.767
33704,1.7639
33707,1.7612
33708,1.764
33709,1.7553
33710,1.7476
33711,1.745
33714,1.7512
33715,1.7498
33716,1.7623
33717,1.7655
33718,1.774
33721,1.7791
33722,1.7772
33723,1.7727
33724,1.7769
33725,1.7873
33728,1.7784
33729,1.7859
33730,1.7978
33731,1.7938
33732,1.7925
33735,1.795
33736,1.8129
33737,1.8253
33738,1.8232
33739,1.8225
33742,1.8365
33743,1.8382
33744,1.8313
33745,1.8165
33746,1.818
33749,1.8195
33750,1.8258
33751,1.7946
33752,1.8052
33753,1.8297
33756,1.8293
33757,1.812
33758,1.8198
33759,1.827
33760,1.833
33763,1.8345
33764,1.8355
33765,1.836
33766,1.8503
33767,1.8506
33770,1.8576
33771,1.8655
33772,1.858
33773,1.858
33774,1.86
33777,1.8603
33778,1.8623
33779,1.8805
33780,1.8985
33781,1.895
33784,1.9055
33785,1.905
33786,1.9065
33787,1.924
33788,1.9095
33791,1.9104
33792,1.9345
33793,1.9295
33794,1.9012
33795,1.923
33798,1.929
33799,1.92
33800,1.9215
33801,1.9395
33802,1.9515
33805,1.9075
33806,1.9085
33807,1.9078
33808,1.9132
33809,1.895
33812,1.9194
33813,1.9309
33814,1.9218
33815,1.9265
33816,1.9275
33819,1.9239
33820,1.9196
33821,1.9037
33822,1.9154
33823,1.9322
33826,1.9314
33827,1.9282
33828,1.9318
33829,1.934
33830,1.9216
33833,1.9249
33834,1.9306
33835,1.9364
33836,1.941
33837,1.9601
33840,1.9931
33841,1.9907
33842,1.9886
33843,1.9803
33844,1.9818
33847,1.9884
33848,2.0031
33849,2.0042
33850,1.9848
33851,2.006
33854,1.9943
33855,2.0063
33856,1.9722
33857,1.9738
33858,1.923
33861,1.8888
33862,1.8603
33863,1.785
33864,1.78
33865,1.735
33868,1.7076
33869,1.7005
33870,1.7142
33871,1.7078
33872,1.7126
33875,1.7303
33876,1.7805
33877,1.7773
33878,1.7335
33879,1.7326
33882,1.703
33883,1.7112
33884,1.7126
33885,1.6833
33886,1.6966
33889,1.7108
33890,1.7172
33891,1.7074
33892,1.6946
33893,1.6514
33896,1.624
33897,1.6271
33898,1.6065
33899,1.6265
33900,1.624
33903,1.585
33904,1.582
33905,1.573
33906,1.573
33907,1.5585
33910,1.5343
33911,1.5506
33912,1.5399
33913,1.5358
33914,1.5305
33917,1.5125
33918,1.5145
33919,1.5255
33920,1.5292
33921,1.5533
33924,1.5249
33925,1.5235
33926,1.526
33927,1.5377
33928,1.514
33931,1.5216
33932,1.5235
33933,1.5308
33934,1.522
33935,1.52
33938,1.5171
33939,1.55
33940,1.5535
33941,1.5648
33942,1.5605
33945,1.6002
33946,1.601
33947,1.567
33948,1.554
33949,1.5565
33952,1.5673
33953,1.5672
33954,1.5732
33955,1.5778
33956,1.567
33959,1.559
33960,1.537
33961,1.527
33962,1.532
33963,1.522
33966,1.499
33967,1.509
33968,1.5095
33969,1.5105
33970,1.5105
33973,1.501
33974,1.5505
33975,1.5432
33976,1.532
33977,1.532
33980,1.5535
33981,1.5449
33982,1.55
33983,1.5375
33984,1.531
33987,1.5505
33988,1.5475
33989,1.544
33990,1.523
33991,1.53
33994,1.557
33995,1.5392
33996,1.5117
33997,1.5174
33998,1.4861
34001,1.4593
34002,1.4447
34003,1.436
34004,1.4413
34005,1.4464
34008,1.4395
34009,1.431
34010,1.4245
34011,1.424
34012,1.4225
34015,1.4198
34016,1.45
34017,1.448
34018,1.449
34019,1.454
34022,1.4575
34023,1.454
34024,1.43
34025,1.4217
34026,1.4255
34029,1.4395
34030,1.4487
34031,1.4511
34032,1.4565
34033,1.4475
34036,1.443
34037,1.4387
34038,1.4345
34039,1.4315
34040,1.4345
34043,1.4353
34044,1.4495
34045,1.4535
34046,1.4865
34047,1.49
34050,1.4875
34051,1.484
34052,1.477
34053,1.4745
34054,1.4882
34057,1.4915
34058,1.494
34059,1.5145
34060,1.531
34061,1.523
34064,1.5207
34065,1.515
34066,1.514
34067,1.528
34068,1.5285
34071,1.5455
34072,1.5596
34073,1.5537
34074,1.5385
34075,1.5258
34078,1.5422
34079,1.5485
34080,1.5412
34081,1.559
34082,1.575
34085,1.5875
34086,1.5757
34087,1.5752
34088,1.5745
34089,1.574
34092,1.565
34093,1.568
34094,1.567
34095,1.583
34096,1.5705
34099,1.5317
34100,1.5412
34101,1.534
34102,1.5225
34103,1.5395
34106,1.537
34107,1.5365
34108,1.5435
34109,1.5568
34110,1.5427
34113,1.5365
34114,1.543
34115,1.548
34116,1.562
34117,1.5617
34120,1.563
34121,1.555
34122,1.541
34123,1.549
34124,1.509
34127,1.5232
34128,1.5203
34129,1.516
34130,1.531
34131,1.522
34134,1.5285
34135,1.517
34136,1.5062
34137,1.515
34138,1.4985
34141,1.4885
34142,1.4775
34143,1.4735
34144,1.4695
34145,1.477
34148,1.497
34149,1.513
34150,1.4912
34151,1.516
34152,1.508
34155,1.5102
34156,1.5035
34157,1.494
34158,1.498
34159,1.481
34162,1.477
34163,1.4972
34164,1.504
34165,1.49
34166,1.4865
34169,1.5005
34170,1.5125
34171,1.5159
34172,1.513
34173,1.5045
34176,1.5025
34177,1.4889
34178,1.4957
34179,1.4815
34180,1.4825
34183,1.5013
34184,1.502
34185,1.5025
34186,1.4945
34187,1.499
34190,1.4915
34191,1.4678
34192,1.473
34193,1.466
34194,1.46
34197,1.4895
34198,1.4888
34199,1.5165
34200,1.5055
34201,1.515
34204,1.5065
34205,1.4987
34206,1.482
34207,1.5105
34208,1.5045
34211,1.4937
34212,1.4925
34213,1.5045
34214,1.5022
34215,1.532
34218,1.5271
34219,1.539
34220,1.543
34221,1.5498
34222,1.5525
34225,1.546
34226,1.5455
34227,1.5495
34228,1.532
34229,1.533
34232,1.5335
34233,1.514
34234,1.518
34235,1.506
34236,1.509
34239,1.5137
34240,1.514
34241,1.5135
34242,1.496
34243,1.505
34246,1.5155
34247,1.5175
34248,1.5251
34249,1.523
34250,1.535
34253,1.5319
34254,1.5325
34255,1.5225
34256,1.5154
34257,1.5132
34260,1.4865
34261,1.489
34262,1.4945
34263,1.4846
34264,1.473
34267,1.4793
34268,1.481
34269,1.4815
34270,1.49
34271,1.48
34274,1.483
34275,1.474
34276,1.4845
34277,1.4815
34278,1.4827
34281,1.4817
34282,1.469
34283,1.479
34284,1.4762
34285,1.4925
34288,1.489
34289,1.4805
34290,1.48
34291,1.4785
34292,1.4745
34295,1.4765
34296,1.4858
34297,1.4885
34298,1.4887
34299,1.4795
34302,1.4897
34303,1.4858
34304,1.4785
34305,1.4848
34306,1.491
34309,1.5049
34310,1.4927
34311,1.4945
34312,1.495
34313,1.4955
34316,1.4905
34317,1.489
34318,1.4789
34319,1.4881
34320,1.4876
34323,1.4862
34324,1.4886
34325,1.497
34326,1.504
34327,1.504
34330,1.5046
34331,1.508
34332,1.4776
34333,1.4766
34334,1.4775
34337,1.4752
34338,1.4869
34339,1.4876
34340,1.4815
34341,1.4931
34344,1.4934
34345,1.491
34346,1.5042
34347,1.4967
34348,1.4926
34351,1.494
34352,1.4964
34353,1.4925
34354,1.4976
34355,1.4926
34358,1.4939
34359,1.4958
34360,1.4951
34361,1.5085
34362,1.4955
34365,1.5069
34366,1.5011
34367,1.4956
34368,1.4875
34369,1.478
34372,1.4837
34373,1.4669
34374,1.462
34375,1.4635
34376,1.4631
34379,1.4855
34380,1.4735
34381,1.4771
34382,1.4795
34383,1.4821
34386,1.4753
34387,1.4789
34388,1.4795
34389,1.4847
34390,1.4886
34393,1.4855
34394,1.4895
34395,1.497
34396,1.4965
34397,1.4901
34400,1.49
34401,1.4876
34402,1.4975
34403,1.5035
34404,1.5001
34407,1.496
34408,1.491
34409,1.4956
34410,1.4936
34411,1.491
34414,1.4898
34415,1.4881
34416,1.4976
34417,1.4981
34418,1.4971
34421,1.4961
34422,1.4841
34423,1.4796
34424,1.484
34425,1.474
34428,1.4662
34429,1.4641
34430,1.468
34431,1.4735
34432,1.4761
34435,1.4708
34436,1.4765
34437,1.4766
34438,1.4771
34439,1.4715
34442,1.4769
34443,1.4816
34444,1.4921
34445,1.4911
34446,1.4886
34449,1.4917
34450,1.5055
34451,1.506
34452,1.5136
34453,1.5185
34456,1.5161
34457,1.5139
34458,1.5021
34459,1.4989
34460,1.4936
34463,1.4982
34464,1.4891
34465,1.4941
34466,1.5001
34467,1.4991
34470,1.503
34471,1.5025
34472,1.5085
34473,1.5075
34474,1.5065
34477,1.5075
34478,1.5058
34479,1.5097
34480,1.5095
34481,1.5105
34484,1.5098
34485,1.5113
34486,1.5165
34487,1.511
34488,1.5065
34491,1.5082
34492,1.51
34493,1.5109
34494,1.5098
34495,1.5095
34498,1.5215
34499,1.519
34500,1.5217
34501,1.52
34502,1.5355
34505,1.5377
34506,1.5415
34507,1.532
34508,1.5388
34509,1.553
34512,1.544
34513,1.5528
34514,1.5459
34515,1.5443
34516,1.538
34519,1.539
34520,1.5439
34521,1.546
34522,1.5412
34523,1.55
34526,1.5732
34527,1.569
34528,1.564
34529,1.5602
34530,1.5613
34533,1.5615
34534,1.548
34535,1.547
34536,1.525
34537,1.5275
34540,1.5308
34541,1.5245
34542,1.5325
34543,1.5274
34544,1.544
34547,1.5357
34548,1.5356
34549,1.5428
34550,1.5365
34551,1.542
34554,1.5399
34555,1.54
34556,1.538
34557,1.5465
34558,1.548
34561,1.5419
34562,1.5392
34563,1.5423
34564,1.5491
34565,1.548
34568,1.5568
34569,1.557
34570,1.5525
34571,1.5565
34572,1.5278
34575,1.5365
34576,1.534
34577,1.534
34578,1.5462
34579,1.549
34582,1.5464
34583,1.5524
34584,1.5449
34585,1.544
34586,1.553
34589,1.5694
34590,1.5637
34591,1.566
34592,1.562
34593,1.579
34596,1.5698
34597,1.576
34598,1.5783
34599,1.575
34600,1.5772
34603,1.5715
34604,1.5794
34605,1.574
34606,1.5781
34607,1.5775
34610,1.5794
34611,1.5815
34612,1.5869
34613,1.5905
34614,1.5865
34617,1.5859
34618,1.5795
34619,1.5828
34620,1.5888
34621,1.5943
34624,1.611
34625,1.6134
34626,1.6225
34627,1.6311
34628,1.627
34631,1.633
34632,1.6358
34633,1.6323
34634,1.6374
34635,1.624
34638,1.6305
34639,1.6325
34640,1.6344
34641,1.6129
34642,1.616
34645,1.616
34646,1.6219
34647,1.6054
34648,1.5985
34649,1.5961
34652,1.5885
34653,1.584
34654,1.5725
34655,1.5774
34656,1.5665
34659,1.5664
34660,1.5701
34661,1.5722
34662,1.562
34663,1.563
34666,1.5629
34667,1.5642
34668,1.5675
34669,1.5652
34670,1.5597
34673,1.559
34674,1.5618
34675,1.5638
34676,1.5635
34677,1.5595
34680,1.5641
34681,1.5603
34682,1.5617
34683,1.5632
34684,1.5603
34687,1.5621
34688,1.5605
34689,1.5595
34690,1.5466
34691,1.5463
34694,1.5435
34695,1.5455
34696,1.5435
34697,1.5602
34698,1.5648
34701,1.56
34702,1.5632
34703,1.561
34704,1.5633
34705,1.5495
34708,1.5578
34709,1.5585
34710,1.5586
34711,1.5722
34712,1.5692
34715,1.5694
34716,1.568
34717,1.5705
34718,1.5758
34719,1.589
34722,1.5954
34723,1.5967
34724,1.5933
34725,1.5914
34726,1.589
34729,1.5938
34730,1.582
34731,1.5804
34732,1.5832
34733,1.5635
34736,1.5611
34737,1.5574
34738,1.553
34739,1.5563
34740,1.563
34743,1.5631
34744,1.5579
34745,1.56
34746,1.5765
34747,1.5815
34750,1.5826
34751,1.582
34752,1.5861
34753,1.5934
34754,1.5885
34757,1.5838
34758,1.5838
34759,1.5836
34760,1.5908
34761,1.6303
34764,1.6345
34765,1.6432
34766,1.6183
34767,1.6135
34768,1.574
34771,1.5915
34772,1.5865
34773,1.598
34774,1.5889
34775,1.584
34778,1.579
34779,1.585
34780,1.586
34781,1.5935
34782,1.5935
34785,1.596
34786,1.6098
34787,1.6085
34788,1.599
34789,1.6215
34792,1.6167
34793,1.6005
34794,1.6108
34795,1.608
34796,1.6153
34799,1.593
34800,1.5945
34801,1.591
34802,1.6076
34803,1.604
34806,1.624
34807,1.6145
34808,1.6148
34809,1.6088
34810,1.6125
34813,1.597
34814,1.6155
34815,1.6135
34816,1.618
34817,1.6125
34820,1.6173
34821,1.6132
34822,1.6155
34823,1.617
34824,1.5973
34827,1.607
34828,1.587
34829,1.5853
34830,1.5575
34831,1.566
34834,1.5647
34835,1.5711
34836,1.5704
34837,1.5684
34838,1.5703
34841,1.5784
34842,1.568
34843,1.5776
34844,1.6023
34845,1.604
34848,1.5977
34849,1.602
34850,1.5885
34851,1.5987
34852,1.5941
34855,1.5976
34856,1.5919
34857,1.5936
34858,1.5955
34859,1.5935
34862,1.5949
34863,1.594
34864,1.6148
34865,1.5976
34866,1.6049
34869,1.5982
34870,1.6042
34871,1.606
34872,1.597
34873,1.6055
34876,1.5865
34877,1.5865
34878,1.577
34879,1.5935
34880,1.5955
34883,1.5979
34884,1.5985
34885,1.5944
34886,1.5992
34887,1.5964
34890,1.59
34891,1.5887
34892,1.5916
34893,1.5999
34894,1.5955
34897,1.5947
34898,1.5965
34899,1.5966
34900,1.5954
34901,1.5982
34904,1.5974
34905,1.589
34906,1.5954
34907,1.5967
34908,1.6004
34911,1.5977
34912,1.6035
34913,1.6003
34914,1.6081
34915,1.6058
34918,1.6023
34919,1.6018
34920,1.5996
34921,1.5892
34922,1.569
34925,1.5749
34926,1.5558
34927,1.5522
34928,1.5406
34929,1.5393
34932,1.5411
34933,1.5322
34934,1.5403
34935,1.5433
34936,1.5507
34939,1.5527
34940,1.5448
34941,1.5475
34942,1.5497
34943,1.5573
34946,1.5535
34947,1.5587
34948,1.5501
34949,1.549
34950,1.5508
34953,1.5493
34954,1.5576
34955,1.5484
34956,1.5504
34957,1.5505
34960,1.5467
34961,1.5456
34962,1.5528
34963,1.5753
34964,1.5692
34967,1.5713
34968,1.5696
34969,1.5764
34970,1.5815
34971,1.5848
34974,1.5897
34975,1.5818
34976,1.5825
34977,1.5855
34978,1.5847
34981,1.5869
34982,1.5797
34983,1.5727
34984,1.576
34985,1.5751
34988,1.5738
34989,1.5726
34990,1.5686
34991,1.5735
34992,1.5727
34995,1.5787
34996,1.5795
34997,1.5797
34998,1.5795
34999,1.5773
35002,1.577
35003,1.582
35004,1.58
35005,1.5806
35006,1.5788
35009,1.5775
35010,1.5793
35011,1.5798
35012,1.5805
35013,1.5665
35016,1.5555
35017,1.5591
35018,1.5602
35019,1.5553
35020,1.5429
35023,1.5562
35024,1.5585
35025,1.5629
35026,1.5621
35027,1.5596
35030,1.5507
35031,1.5485
35032,1.5355
35033,1.5308
35034,1.531
35037,1.5347
35038,1.5438
35039,1.5424
35040,1.5343
35041,1.534
35044,1.5343
35045,1.5312
35046,1.5324
35047,1.5426
35048,1.5373
35051,1.5403
35052,1.5436
35053,1.54
35054,1.5403
35055,1.5446
35058,1.5446
35059,1.5585
35060,1.5585
35061,1.5485
35062,1.5496
35065,1.5525
35066,1.5552
35067,1.5525
